record_id,location,date_time,avg_speed,NO2_level,PM25_level,traffic_volume
4471.0,New York,2025-08-04 22:09:24,36,57.22,64.39,traditional
4472.0,new york,2025/08/05,44,15.9,15.72,1925
4473.0,Boston,31-07-25,32,140.14,30.41,3657
4474.0,Houston ,2025-08-18 18:45:53,111,92.49,91.33,five thousand
4475.0,SEATTLE,2025/08/20,39,68.69,18.11,measure
4476.0,Seattle,2025-07-29 15:16:32,74,low,58.72,1990
4477.0,phoenix,2025/07/28,74,,87.68,7021
4478.0,miami,NULL,99,116.93,136.54,4230
4479.0,DALLAS ,2025-08-08 07:09:59,51,28.44,8.0,6812
4480.0,Seattle,2025-08-12 06:55:50,57,,11.26,5820
4481.0,Seattle,2025/08/15,78,197.27,-91.39,4087
4482.0,Houston,2025-07-31 23:02:17,18,,40.12,1036
4483.0,Seattle,2025-08-13 10:03:59,100,162.37,18.71,6377
4484.0,Dallas,2025-08-06 16:17:09,18,133.48,70.86,1797
4485.0,Dallas,08-08-25,105,64.91,31.63,three
4486.0,Boston,2025-07-30 05:18:05,47,135.63,142.31,five thousand
4487.0,Seattle,2025-08-14 06:41:27,68,162.02,100.39,9724
4488.0,Phoenix,NULL,33,,145.92,8594
4489.0,Los Angeles,2025-08-03 22:53:23,103,68.35,119.56,6907
4490.0,Miami,2025-08-03 20:06:14,105,,81.63,3351
4491.0,Miami,2025/08/11,111kmh,,56.26,1592
4492.0,Chicago,2025-08-01 22:22:23,29,168.1,111.65,529
4493.0,Dallas,2025-08-01 00:16:11,52,187.89,-60.05,1943
4494.0,Miami,2025-07-30 03:15:18,110,182.5,76.44,5308
4495.0,Miami,2025-08-13 04:52:23,114,42.08,59.79,3292
1232.0,houston,NULL,73,117.72,23.42,3741
4497.0,san francisco,2025-08-03 00:34:44,48,104.07,-107.67,1399
4498.0,new york,2025-08-03 06:03:13,13,,139.37,6069
4499.0,Houston,25-07-25,34,114.71,61.07,6396
4500.0,Seattle,2025/08/19,33,27.95,59.85,3654
4501.0,Los Angeles,2025-08-12 01:58:54,105kmh,179.74,89.64,5139
4502.0,Boston,2025-08-21 21:08:24,43,37.93,32.26,8957
4503.0,Phoenix,2025-07-26 06:01:52,71,140.37,110.76,4128
4504.0,New York,2025-08-18 00:58:14,110,109.32,43.45,8740
,dallas,NULL,113kmh,57.95,80.78,1240
4506.0,San Francisco,2025-08-07 16:33:05,94,136.18,20.24,9532
4507.0,Phoenix ,2025-07-29 13:52:44,105,,124.48,1902
4508.0,Chicag0,2025-08-01 06:29:48,35,27.77,24.22,five thousand
4509.0,SEATTLE,2025/08/16,76kmh,191.33,14.29,6136
4510.0,Seattle,2025/08/20,88,177.26,30.3,2861
4511.0,San Francisco,2025-08-08 22:03:06,60,183.87,83.96,6589
4512.0,Boston,2025-08-22 12:28:55,89,75.37,25.79,6739
4513.0,Dallas,28-07-25,34,93.71,19.36,9206
4514.0,NEW YORK,2025-08-19 09:04:13,85kmh,117.99,17.34,9346
4515.0,San Francisco,2025-08-21 07:59:38,111,74.47,135.15,9484
4516.0,Chicago ,2025-08-17 19:44:44,32,133.76,104.86,6432
4517.0,Chicago,2025-08-04 21:21:06,101,133.68,116.47,five thousand
4518.0,Miami,2025-08-15 02:43:51,70,166.01,74.42,232
4519.0,chicago,2025-08-10 09:20:14,37,86.87,44.71,7575
4520.0,San Francisco,2025-08-18 16:21:37,12,15.67,114.08,child
4521.0,MIAMI,2025-07-28 15:05:27,110,120.34,21.03,9775
4522.0,Seattle,23-08-25,96,181.3,74.09,3167
4523.0,Boston,2025-08-17 15:30:44,76,,86.31,167
4524.0,phoenix,13-08-25,68,57.16,81.46,1600
4525.0,Phoenix,2025-08-22 03:49:41,64,196.28,86.56,8884
4526.0,San Francisco,2025/08/06,49,42.17,103.13,6612
4527.0,dallas,2025-08-15 17:08:17,78,33.72,31.03,9727
4528.0,New York,2025-08-09 23:21:41,112,low,108.99,1309
4529.0,Miami,2025-08-24 08:28:15,75,167.35,97.83,5419
4530.0,Seattle,2025-08-03 12:43:18,96,56.01,126.86,1888
4531.0,Seattle,NULL,50,185.34,95.38,7316
4532.0,Los Angeles ,2025-08-09 17:30:13,89,75.44,26.59,5457
4533.0,Dallas ,NULL,102,35.65,48.44,9857
4534.0,seattle,2025-08-09 07:58:51,110,140.44,130.4,2102
4535.0,B0st0n,2025-08-09 03:13:46,69,142.24,80.62,1353
4536.0,Miami,2025-08-22 06:29:08,100,173.41,5.54,remember
4537.0,San Francisco,2025/07/28,112,35.63,81.55,8328
1668.0,Dallas,2025-07-28 17:51:41,85,173.83,51.78,3537
4539.0,miami,28-07-25,53,147.59,125.35,280
4540.0,San Francisco,2025-08-06 18:08:13,56kmh,111.74,43.66,3815
4541.0,Chicago,2025-07-26 11:02:18,113,37.3,9.87,9476
4542.0,Miami,NULL,116,159.13,112.41,5846
4543.0,DALLAS,2025-08-07 14:45:10,53,184.4,126.11,2509
4544.0,New York,2025-08-03 09:39:14,91,161.12,15.76,9887
4545.0,miami,2025-07-31 00:43:58,79,65.78,43.51,9718
4546.0,Boston,2025-07-28 22:17:47,66,128.57,135.3,5889
4547.0,San Francisco,2025-08-02 19:18:10,58,159.88,56.47,3215
4548.0,san francisc0,01-08-25,82,40.11,88.95,9573
4549.0,los angeles,2025-07-27 01:48:15,40,72.46,58.18,five thousand
4550.0,Miami,12-08-25,47,,39.56,4926
4551.0,Phoenix,2025-07-27 10:47:13,67,189.08,57.71,5346
4552.0,San Francisco,2025-08-08 16:12:44,108,28.72,60.34,3738
4553.0,Houston,2025-07-26 06:30:42,70,29.18,12.95,9265
4554.0,Phoenix,2025-08-03 05:30:17,27,42.45,36.66,4111
4555.0,los angeles,2025-08-09 13:13:18,78,107.55,128.67,9499
4556.0,New York,2025-07-27 21:40:38,46,,50.54,9814
4557.0,Chicago,2025-07-31 05:44:15,86,90.9,58.05,5142
4558.0,Phoenix,2025-08-10 23:05:13,21,48.25,148.37,6851
4559.0,Phoenix,2025-08-13 23:38:58,13,90.91,32.01,7659
4560.0,phoenix,03-08-25,18,114.26,38.56,4589
4561.0,Miami,2025-08-21 19:43:07,27,29.38,-103.92,8960
4562.0,Los Angeles,2025-08-13 14:12:34,11,118.57,62.59,2290
4563.0,New York,2025-07-28 13:23:18,47,43.14,41.33,3765
4564.0,Miami,2025-08-10 10:07:34,70,,20.73,4958
4565.0,DALLAS,10-08-25,70,85.02,5.53,6403
4566.0,seattle,2025-08-02 21:08:47,26,17.79,95.51,410
4567.0,San Francisco,2025-07-30 22:53:44,99,23.4,5.94,9120
4568.0,l0s angeles,2025-08-05 09:42:09,104,103.56,126.89,5150
4569.0,los angeles,2025-08-18 01:35:32,94,45.23,139.01,five thousand
4570.0,San Francisco,2025-08-23 12:50:04,78,84.16,29.96,1988
4571.0,New York,12-08-25,115,,143.74,6090
4572.0,dallas,NULL,39,96.62,-108.16,9615
494.0,Chicago,2025-08-11 04:42:11,53,15.99,131.95,790
4574.0,los angeles,2025-08-08 18:11:23,113,190.32,128.22,5034
4575.0,Chicag0,2025-07-28 19:58:53,83,68.35,79.05,788
4576.0,San Francisco ,2025-08-11 10:56:20,23,,24.31,7627
4577.0,Boston,2025-08-09 20:23:27,10,189.7,113.87,8331
4578.0,Dallas,2025-08-04 20:33:42,86,,147.95,9015
2103.0,Phoenix,2025-08-23 21:38:51,35,176.5,16.89,6269
4580.0,Dallas,2025-08-10 10:24:00,105,99.52,52.7,4435
4581.0,Los Angeles,2025-08-05 20:05:34,109kmh,100.34,22.88,8226
4582.0,houston,2025-07-26 02:08:08,36,10.56,11.96,8383
4583.0,Dallas,2025-08-04 11:09:15,81,88.82,91.72,5894
4584.0,new y0rk,2025-08-11 10:19:09,107kmh,51.73,67.91,five thousand
4585.0,Houston,2025-07-26 21:27:22,28,34.94,119.83,3953
4586.0,New York,2025-08-08 05:11:28,97kmh,,121.26,7351
4587.0,Miami,2025-08-12 23:49:52,44,198.17,10.57,1339
4588.0,New York,2025-08-17 23:06:31,76,194.29,136.0,9843
4589.0,phoenix,2025-08-02 04:16:19,74kmh,185.19,86.82,3422
4590.0,houston,2025/08/13,54,25.94,5.39,575
4591.0,B0st0n,27-07-25,88,150.74,78.45,because
4592.0,Seattle,07-08-25,85,,12.33,6171
4593.0,Chicago,2025-08-02 22:02:35,47kmh,19.54,114.88,8900
4594.0,San Francisco ,2025-08-01 16:42:28,78,111.21,97.49,3704
4595.0,Dallas,2025-07-31 01:41:13,19,23.2,33.21,1835
4596.0,San Francisco,2025-08-16 03:56:24,54,90.43,118.35,8531
4597.0,Chicago,2025-08-15 23:59:14,74,134.38,83.47,7566
4598.0,Phoenix,2025-08-16 00:01:44,41,high,94.64,3700
4599.0,Phoenix,2025-08-23 05:38:29,85,54.81,32.38,263
4600.0,los angeles,2025-08-17 23:48:43,18,189.32,92.89,8692
4601.0,Seattle,2025/08/16,110,174.72,-88.25,8387
1611.0,Los Angeles,2025-08-08 23:55:57,38,175.97,63.38,750
4603.0,Houston,2025-08-13 11:12:08,13,197.26,51.15,7369
982.0,Houston ,2025/08/03,55,52.25,66.68,664
4605.0,seattle ,10-08-25,82,172.19,26.05,3315
4606.0,DALLAS,2025/08/06,116kmh,145.81,139.69,6091
4607.0,Dallas ,2025-08-21 04:14:38,68kmh,91.71,76.39,1623
4608.0,san francisco,2025/08/10,68,180.87,133.77,8562
4609.0,Phoenix,NULL,16kmh,63.21,146.55,8356
4610.0,Seattle ,2025-08-01 08:17:49,39,118.96,50.93,five thousand
,Phoenix,2025-07-27 14:11:00,11,67.07,35.38,7327
4612.0,CHICAGO,2025/08/11,119,104.99,128.57,9123
4613.0,Phoenix,2025/08/17,117kmh,152.15,75.26,6044
4614.0,Boston ,2025-08-22 20:54:10,60,21.48,115.56,9545
4615.0,miami,2025-08-06 07:03:51,89,,91.99,2173
4616.0,new york,2025-07-30 14:06:17,117,39.63,144.12,five thousand
4617.0,New York,2025-08-14 14:58:16,53,25.1,32.41,8759
4618.0,Los Angeles,2025-07-26 11:44:18,17,74.85,141.22,2037
4619.0,Boston,2025-08-05 10:41:03,89kmh,75.1,138.83,6377
4620.0,Miami,2025-08-12 01:57:42,53,27.76,68.35,2792
4621.0,Chicago,NULL,105,86.52,118.26,1433
4622.0,BOSTON,NULL,90,58.67,147.55,5558
4623.0,Chicag0,2025-08-14 18:14:28,78,,86.13,958
4624.0,Boston,2025-08-14 03:56:20,76,,102.06,9948
4625.0,Dallas,2025-08-18 10:31:50,72,high,101.01,2750
4626.0,chicago,2025/08/08,37,21.2,94.07,fish
4627.0,SEATTLE,2025-08-21 13:33:59,33,158.92,117.38,director
4628.0,San Francisco,2025-08-08 12:21:56,107,47.7,17.3,1646
4629.0,miami,2025/08/16,79,,101.58,6251
4630.0,phoenix,2025-07-28 11:42:40,37,,88.81,8983
4631.0,Boston,2025-08-12 04:30:29,19,43.6,135.49,1033
2474.0,Seattle,2025-08-08 06:01:30,105,111.31,59.94,4650
4633.0,Seattle,2025-08-21 04:42:56,86,135.37,121.51,3305
4634.0,Miami,31-07-25,73kmh,154.3,8.9,9539
4635.0,new york,2025-08-05 21:30:50,95,12.26,20.66,361
4636.0,DALLAS,2025-07-31 01:56:27,113,med,146.31,8472
4637.0,boston,2025-07-31 00:46:32,60,170.38,33.3,2572
4638.0,San Francisc0,2025-08-06 01:57:45,32,182.9,100.01,4469
4639.0,Houston,2025-08-21 15:00:26,30,177.18,108.76,5907
4640.0,Boston,2025-08-08 13:08:59,90,33.52,121.92,5783
4641.0,new york,2025-08-12 21:18:51,16,127.45,99.35,2469
4642.0,Seattle,2025-08-17 21:40:18,101,127.26,23.35,4936
4643.0,ph0enix,2025/08/06,80,184.29,41.75,373
4644.0,San Francisco,2025-08-13 09:47:53,27,,18.28,2578
4645.0,Phoenix,2025-07-28 14:04:14,99,169.92,124.49,3360
4646.0,Seattle ,2025-08-06 22:41:37,113,167.65,107.77,280
4647.0,Dallas,2025-08-19 10:07:26,44kmh,42.83,79.11,6786
4648.0,Seattle,2025-07-29 08:20:24,25,166.88,65.55,915
4649.0,PHOENIX,2025-08-02 03:09:20,49,79.17,44.26,lay
4650.0,Phoenix,2025-08-20 20:56:21,113,18.33,147.83,5515
389.0,PHOENIX,2025-08-08 00:09:36,51,123.2,36.53,7570
4652.0,New York,2025-08-13 18:20:56,50,24.64,77.48,4734
4653.0,San Francisco,2025-08-20 20:34:00,79,25.96,83.71,6094
4654.0,Dallas ,2025-08-15 04:06:30,87kmh,73.87,131.77,1922
4655.0,Boston,2025/07/26,36,,15.59,6764
4656.0,Dallas,2025-08-12 11:58:47,94,76.99,106.84,9745
4657.0,dallas,2025-08-11 21:14:09,106,107.15,103.11,8888
4658.0,New York,2025-08-18 15:29:15,48,164.51,82.4,economic
1511.0,Los Angeles,2025-08-02 18:26:36,83kmh,86.25,45.53,1793
4660.0,Los Angeles,2025-08-23 01:15:54,76,91.62,53.61,5203
4661.0,Houston,2025-08-05 14:18:02,64,34.84,128.33,1694
4662.0,phoenix,2025-08-17 15:55:37,38,,104.13,3443
4663.0,chicago,26-07-25,21kmh,199.28,81.97,2748
4664.0,new york,2025-08-10 03:12:40,16,83.5,91.95,7003
4665.0,Miami,2025-08-08 08:57:43,108,157.31,100.6,9262
4666.0,miami,2025-07-27 01:05:42,16,med,28.95,five thousand
4667.0,Seattle,2025/08/13,85,123.07,56.78,4696
4668.0,San Francisco,2025-08-05 00:48:09,91,39.75,101.03,3016
597.0,Chicago,2025-07-26 20:11:33,114,46.37,6.9,866
4670.0,Dallas,2025-08-02 09:20:34,52,166.75,27.96,2243
567.0,Ph0enix,2025-08-01 01:47:44,67kmh,124.18,103.42,3824
4672.0,Dallas,2025-08-06 00:11:01,33,187.16,31.48,5637
4673.0,B0st0n,2025/08/04,59,58.53,125.34,5267
4674.0,NEW YORK,2025-08-19 04:20:45,38,19.07,117.97,9046
4675.0,seattle,2025-08-13 16:12:04,44,140.89,90.29,6292
4676.0,new york,2025-08-17 17:42:59,85,130.36,132.35,7773
4677.0,PHOENIX,2025-08-02 16:46:10,40,Moderate,88.49,2797
4678.0,CHICAGO,2025-08-24 11:38:19,61,,129.96,9968
4679.0,Phoenix,2025/08/01,92kmh,high,112.52,6091
4680.0,Boston,2025-08-01 21:35:54,114kmh,118.62,23.24,5641
4681.0,Houston,2025-08-20 21:00:38,111,Moderate,53.18,1682
4682.0,Miami,2025-08-23 17:42:23,36,174.97,88.9,6362
4683.0,chicago,2025-08-11 20:07:00,23,127.1,83.65,beyond
4684.0,seattle,2025/08/13,42,140.69,113.87,8966
4685.0,los angeles,2025-08-10 01:13:11,33,92.86,48.57,223
4686.0,miami,2025-08-07 18:39:57,44kmh,169.98,87.06,3641
4687.0,San Francisco,2025-08-18 16:24:55,59,175.99,-69.69,five thousand
4688.0,Dallas,2025-07-28 05:06:20,113,59.29,131.73,9250
4689.0,Boston ,NULL,10,78.25,16.18,1478
2011.0,h0ust0n,2025-08-17 04:20:22,70,97.95,69.38,693
4691.0,HOUSTON,2025-07-29 15:49:54,50,127.15,51.21,nor
4692.0,Boston,2025-08-14 03:02:24,116,18.85,79.49,290
4693.0,Boston ,2025-08-24 01:05:48,104,195.92,138.68,5670
4694.0,dallas,2025-08-08 07:53:31,43,112.31,86.85,3658
,Dallas,2025-07-28 10:56:38,43,40.62,5.45,drive
4696.0,boston,2025-08-18 12:36:44,32,90.66,93.8,7374
4697.0,Dallas,2025-08-07 06:11:48,90,158.86,83.48,9240
4698.0,Miami,2025-08-18 06:13:29,31kmh,,83.89,3970
4699.0,phoenix,2025-07-28 16:04:30,46,117.14,67.93,306
4700.0,Los Angeles,2025-08-10 03:00:59,71,med,43.91,1124
4701.0,Miami,2025-08-18 00:53:00,61,176.29,52.65,519
4702.0,san francisco,2025-08-18 09:16:46,87kmh,178.45,45.84,8788
4703.0,houston,2025/07/29,108,122.43,98.11,1179
4704.0,boston,2025-08-23 17:43:41,31,196.07,77.3,9210
4705.0,PHOENIX,2025-08-17 23:29:28,96,29.0,105.82,4351
4706.0,Boston,2025-08-24 03:51:35,66,147.14,-65.06,9201
4707.0,new york,2025/07/30,79,,5.42,4347
4708.0,NEW YORK,2025-08-01 06:56:19,28,159.05,45.62,8741
,Chicago,2025-07-28 18:45:25,118,108.73,47.14,8668
4710.0,Chicago,26-07-25,12,,60.18,9309
4711.0,Los Angeles,18-08-25,69,,12.88,821
4712.0,Chicago,2025/08/15,29,122.61,54.6,7424
4713.0,Chicago,2025-07-30 01:42:22,61,59.18,-21.14,8447
4714.0,Los Angeles,2025-08-15 19:26:43,119kmh,70.12,10.53,5095
4715.0,Phoenix ,2025-08-02 14:59:57,35,52.14,84.48,6678
4716.0,Seattle,2025-07-31 21:26:20,36,,146.77,4899
4717.0,seattle,2025-08-18 05:39:50,18kmh,194.68,149.83,9300
4718.0,Chicago,2025-08-20 14:16:41,111,med,134.32,2376
875.0,seattle,2025-08-12 14:06:12,100,35.29,-99.78,2940
4720.0,Boston,2025-08-17 17:26:18,47kmh,123.65,105.01,2132
4721.0,new york,2025-08-20 00:59:47,43,112.14,83.07,1617
4722.0,Houston,NULL,11,86.72,42.25,sing
4723.0,Seattle,2025-08-21 00:29:42,17,133.83,19.56,sport
4724.0,Phoenix,2025-08-11 12:20:09,20,157.44,35.92,3766
4725.0,MIAMI,2025-08-05 04:33:04,17,191.01,38.99,6824
4726.0,Chicago,2025-08-05 10:56:31,111,Moderate,139.83,6131
4727.0,Miami,2025/08/17,35,55.45,93.3,since
4728.0,Chicago,2025-08-03 15:32:32,74,57.95,93.66,7604
4729.0,Chicago,2025-07-28 12:39:49,49,,55.84,3691
4730.0,Seattle,2025-07-26 01:54:38,89,182.45,48.63,5899
4731.0,HOUSTON,2025-08-20 17:52:20,64,high,91.06,5752
4732.0,San Francisc0,2025-07-31 03:49:08,29,160.94,12.5,4046
4733.0,New York,2025-07-31 10:04:40,13,150.81,134.28,1518
4734.0,San Francisco,2025-08-24 06:58:13,41kmh,138.45,23.45,7312
4735.0,Los Angeles,2025-08-13 12:40:00,87,,34.73,9349
4736.0,Houston,NULL,74,83.41,144.78,8970
4737.0,Chicago,2025/08/13,67,20.22,113.48,5418
4738.0,San Francisco,2025-08-04 20:17:29,35,119.56,19.52,1292
4739.0,Chicago,2025-08-21 10:26:48,38,,78.31,five thousand
4740.0,San Francisco,2025-07-30 08:52:18,36,61.01,115.7,five thousand
4741.0,Houston,2025-07-29 08:18:27,104kmh,med,49.06,6140
4742.0,new y0rk,2025/07/28,47,29.13,-70.1,707
4743.0,PHOENIX,2025-08-22 10:49:06,60,43.2,132.78,1001
4744.0,Boston,2025-08-22 18:26:17,51,159.14,66.35,9671
4745.0,Los Angeles,2025-07-31 05:21:20,99,30.01,9.5,4861
4746.0,Seattle,07-08-25,88,15.8,24.03,2178
4747.0,Dallas,2025-07-29 08:28:01,106,180.68,44.07,7133
4748.0,San Francisco,2025-08-10 06:35:52,15,,35.46,770
4749.0,dallas,2025-08-17 16:41:08,31,181.88,148.78,8346
4750.0,Phoenix,2025-08-14 20:18:25,94,117.71,91.2,5262
4751.0,New York ,2025-07-29 15:25:27,117kmh,59.96,120.1,3528
4752.0,houston,2025-08-05 13:30:56,108,low,44.04,5870
4753.0,Boston,08-08-25,35kmh,47.94,58.03,6401
4754.0,Los Angeles,2025-08-19 01:37:33,34,137.94,81.65,4420
4755.0,san francisco ,2025-07-27 08:23:07,48,33.03,84.17,6839
4756.0,Chicago,2025-08-02 01:21:45,103,,64.88,8367
4757.0,houston,2025-08-07 02:12:50,88,,5.5,7510
4758.0,New York,2025-07-28 04:54:35,95,45.1,78.87,2747
4759.0,new york,2025-07-31 17:32:37,23kmh,130.53,68.52,6788
4760.0,New York,2025-08-17 23:08:07,55,84.51,102.15,1527
4761.0,DALLAS,2025-08-15 00:49:45,50,53.47,121.66,295
4762.0,New York,2025-08-16 20:11:37,27,64.8,140.2,9512
4763.0,HOUSTON,2025-08-17 13:10:02,85,144.4,7.63,8479
4764.0,Miami,2025-08-14 05:36:51,63,105.08,6.94,1866
,San Francisco,2025-08-15 05:40:03,44,14.26,49.55,7796
4766.0,NEW YORK,2025/07/30,21,88.91,81.46,3075
4767.0,New York,2025-08-09 16:07:00,67,,61.1,8649
4768.0,Chicago,2025-07-29 21:31:19,27,142.93,-99.71,7056
4769.0,Houston,2025-08-15 10:51:39,75,155.39,128.73,4488
995.0,PHOENIX ,2025/08/09,15,170.54,116.08,8919
4771.0,SEATTLE,2025-07-30 00:48:48,91,91.73,36.89,6944
4772.0,new york,2025-07-29 00:38:20,83kmh,43.33,122.39,9481
4773.0,chicago,27-07-25,114kmh,193.23,136.35,9104
4774.0,chicago,2025-07-26 11:54:26,36,,20.51,1143
4775.0,Dallas,2025-08-03 13:40:12,35,63.26,92.43,7914
2404.0,New York,2025-08-09 03:45:24,69,99.33,23.06,9363
4777.0,CHICAGO,2025-08-04 03:15:02,29kmh,92.22,38.85,6786
4778.0,New York,2025-07-30 17:04:26,14,100.22,114.24,9080
4779.0,San Francisco,2025-07-26 12:00:28,97kmh,46.88,137.32,2726
4780.0,Dallas,2025-08-05 19:36:05,75,59.76,120.33,7340
4781.0,New York,2025-07-30 05:22:45,81,68.6,60.19,5346
4782.0,San Francisco,2025/08/17,91,74.92,114.84,8096
4783.0,San Francisco,01-08-25,90,44.58,125.3,2436
4784.0,Phoenix,2025-08-06 20:53:18,113,,25.22,2720
4785.0,SAN FRANCISCO,2025-08-21 18:47:42,116,31.5,128.67,2982
4786.0,CHICAGO,14-08-25,10kmh,76.07,133.19,1816
4787.0,San Francisco ,2025-08-01 22:58:11,75kmh,14.7,-78.14,3865
4788.0,Houston,2025-08-11 21:11:47,94kmh,74.62,88.63,6667
4789.0,HOUSTON,2025/08/05,98,40.93,134.32,7220
4790.0,Houston,2025-08-01 03:51:57,24,132.03,81.6,7167
4791.0,Los Angeles,2025/08/23,19,116.99,57.47,9336
4792.0,new york,18-08-25,58,86.09,70.43,certainly
4793.0,LOS ANGELES,24-08-25,16,114.53,17.93,five thousand
4794.0,LOS ANGELES,28-07-25,26,63.4,114.39,affect
4795.0,Chicago,2025-08-08 11:55:28,109,196.81,-5.66,9424
4796.0,San Francisco,2025-08-04 07:03:15,30,198.53,59.68,8543
4797.0,Seattle ,2025-08-03 10:09:28,36,43.32,19.34,five thousand
4798.0,New York,2025-08-16 08:45:54,51,128.14,149.27,4889
,boston,17-08-25,78,128.74,35.22,2920
4800.0,Seattle,2025/07/31,42,41.68,40.99,464
4801.0,Dallas,2025-08-08 21:55:45,52,120.2,114.23,992
4802.0,Boston,NULL,39,,-81.93,9182
4803.0,Chicago,2025-08-22 16:41:43,97,41.4,73.71,9704
4804.0,Chicago,2025-08-22 10:00:43,53kmh,11.17,110.76,4345
4805.0,Seattle,13-08-25,101,low,77.53,3983
2210.0,CHICAGO,2025-08-17 21:43:36,104,140.85,72.11,5192
4807.0,HOUSTON,2025-08-01 14:02:54,116,,130.61,6166
4808.0,New York,2025-08-19 21:10:18,40,,111.22,1204
4809.0,San Francisco,2025-07-28 13:53:37,67kmh,,121.14,6445
4810.0,New York,2025/08/13,42,113.69,90.22,still
4811.0,New York,2025-08-01 23:44:56,94,20.34,31.52,7830
4812.0,dallas,2025-08-12 15:20:07,87,182.03,118.65,concern
4813.0,seattle,2025-08-08 13:43:59,92,140.92,132.86,9051
4814.0,seattle,2025/07/28,116,198.23,46.71,8031
4815.0,Phoenix ,2025-08-14 12:58:07,44kmh,23.47,45.19,3816
4816.0,San Francisco,07-08-25,93,89.75,148.45,9469
4817.0,L0s Angeles,2025/08/21,74,62.84,79.34,3985
4818.0,houston,2025-08-08 03:49:38,111,122.28,6.83,2333
4819.0,los angeles,2025-07-29 06:41:13,30,147.83,10.5,6979
4820.0,Dallas,19-08-25,78,Moderate,87.95,7569
1499.0,Dallas,2025/08/10,61,110.85,91.94,6312
4822.0,miami,2025-08-10 11:24:45,54kmh,low,36.69,painting
4823.0,LOS ANGELES,2025-08-01 06:44:42,113,37.48,43.56,9419
4824.0,seattle,2025-08-16 10:45:27,89,150.38,49.51,7947
4825.0,Chicago,2025-07-28 05:45:44,45,,141.01,1478
4826.0,Dallas,2025-08-07 09:14:08,42,144.82,75.22,2492
4827.0,Chicago,2025-08-03 11:36:40,85,29.27,133.33,227
4828.0,B0st0n ,2025-08-14 03:49:52,70,,-136.15,4891
4829.0,Boston,2025-08-20 11:29:24,100,118.43,74.53,5801
4830.0,San Francisco,2025-08-19 16:10:33,21,47.66,16.99,2154
4831.0,Seattle,2025-08-05 08:32:17,119,15.21,14.75,five thousand
1461.0,Miami,2025-07-31 22:28:51,20,174.38,114.92,5666
4833.0,Dallas,2025-08-20 20:45:58,65,180.18,15.22,9925
4834.0,Los Angeles,2025-08-11 05:53:31,42,,10.55,252
2227.0,Seattle,2025-08-08 12:03:20,48,100.4,133.81,4575
4836.0,Dallas,2025/07/28,78,54.33,99.28,9138
4837.0,Boston,2025-07-28 19:35:17,92,89.24,39.64,6269
4838.0,PHOENIX,2025-07-28 22:42:10,101kmh,171.97,75.76,9973
4839.0,New York,2025-08-06 20:54:19,106,30.85,-24.47,2188
4840.0,miami,2025-08-13 13:52:47,30,193.33,65.81,1075
4841.0,chicago,2025-08-11 00:20:42,71,75.7,23.71,3522
4842.0,Seattle,2025-08-01 10:05:23,62,186.9,135.5,9903
4843.0,Houston,2025-07-31 10:38:17,38,30.31,5.73,1734
1396.0,Chicago,2025-07-27 12:14:41,44,46.85,36.34,5957
4845.0,seattle,28-07-25,28,,111.69,9409
4846.0,San Francisco,2025/08/13,115,128.75,-41.59,7263
4847.0,Dallas,2025-08-10 02:45:26,98,61.83,101.51,4504
4848.0,CHICAGO,2025-07-29 17:01:08,11kmh,177.94,82.02,529
4849.0,los angeles,19-08-25,63,32.3,144.24,8761
4850.0,Houston,2025-08-20 00:24:46,64,56.27,147.67,713
4851.0,Boston,NULL,31,186.65,126.71,9454
4852.0,NEW YORK,2025-08-20 07:42:31,116,31.02,49.68,3706
4853.0,Miami,2025/08/23,63,99.83,63.0,2225
4854.0,Boston,26-07-25,24,163.2,83.49,7399
4855.0,Los Angeles,2025-08-05 16:34:18,84kmh,120.79,136.71,5560
4856.0,Chicago,2025-08-02 04:19:40,33kmh,109.22,124.01,3154
4857.0,new york,NULL,39,184.1,29.02,4684
4858.0,Los Angeles,2025-08-13 12:00:21,49,76.63,68.8,five thousand
4859.0,houston,2025-08-12 03:26:58,34,,138.54,4620
4860.0,Boston,2025-08-09 12:05:25,98,160.7,63.15,8392
4861.0,Dallas ,2025-08-04 11:38:09,88,123.42,133.37,8734
4862.0,Miami,2025-08-04 23:53:41,20,102.76,130.1,6830
2493.0,Boston,2025-08-23 11:26:24,113,143.11,70.42,8072
4864.0,SAN FRANCISCO,2025/08/24,75,50.25,58.53,677
4865.0,houston,22-08-25,116,109.98,104.92,4664
4866.0,new york,2025-08-14 08:20:38,83,134.08,32.44,9167
4867.0,Seattle,2025-08-23 06:41:15,81,med,132.4,7916
4868.0,Seattle,11-08-25,39,54.22,147.48,front
4869.0,New York,2025-08-07 15:03:55,84,41.07,54.29,five thousand
4870.0,Chicago,2025-08-07 20:10:07,61,147.04,61.22,6237
4871.0,Los Angeles,2025-08-14 17:19:57,106,75.72,27.16,6262
4872.0,New York,2025-08-23 12:05:18,104,86.07,96.29,4355
2409.0,Miami,2025-08-03 00:41:41,62,21.66,-42.06,9308
4874.0,Chicago ,2025/08/11,115,12.92,69.88,3241
4875.0,Seattle,2025-08-23 11:34:44,117,27.95,-43.55,2489
646.0,Dallas,2025-08-12 12:46:00,39,119.56,50.98,2259
1102.0,dallas,NULL,109,,103.37,4218
